row_index,anchor,date,exit,joint_completed,matured,actual_return,actual_up,year
386,1114,2021-03-22,1115,2021-03-23,True,-0.007786691835771742,0.0,2021
387,1115,2021-03-23,1116,2021-03-24,True,-0.007372175980974949,0.0,2021
388,1116,2021-03-24,1117,2021-03-25,True,0.016650694777192054,1.0,2021
389,1117,2021-03-25,1118,2021-03-26,True,0.007010722281135973,1.0,2021
390,1118,2021-03-26,1119,2021-03-29,True,0.00830749429591049,1.0,2021
391,1119,2021-03-29,1120,2021-03-30,True,-0.018798955613576807,0.0,2021
392,1120,2021-03-30,1121,2021-03-31,True,0.010466560227071042,1.0,2021
393,1121,2021-03-31,1122,2021-04-01,True,0.02428604868913853,1.0,2021
394,1122,2021-04-01,1123,2021-04-02,True,0.0427355310518196,1.0,2021
395,1123,2021-04-02,1124,2021-04-06,True,-0.013478713495150951,0.0,2021
396,1124,2021-04-06,1125,2021-04-07,True,0.012052207720077757,1.0,2021
397,1125,2021-04-07,1126,2021-04-08,True,-0.00010975743606644883,0.0,2021
398,1126,2021-04-08,1127,2021-04-09,True,-0.001097694840834107,0.0,2021
399,1127,2021-04-09,1128,2021-04-12,True,0.010439560439560402,1.0,2021
400,1128,2021-04-12,1129,2021-04-13,True,-0.019575856443719397,0.0,2021
401,1129,2021-04-13,1130,2021-04-14,True,0.013366611203549539,1.0,2021
402,1130,2021-04-14,1131,2021-04-15,True,-0.008811778227792666,0.0,2021
403,1131,2021-04-15,1132,2021-04-16,True,-0.039204859193815556,0.0,2021
404,1132,2021-04-16,1133,2021-04-19,True,-0.019540229885057547,0.0,2021
405,1133,2021-04-19,1134,2021-04-20,True,0.00703399765533419,1.0,2021
406,1134,2021-04-20,1135,2021-04-21,True,-0.008381839348079012,0.0,2021
407,1135,2021-04-21,1136,2021-04-22,True,0.001995773655787625,1.0,2021
408,1136,2021-04-22,1137,2021-04-23,True,0.025600468658465214,1.0,2021
409,1137,2021-04-23,1138,2021-04-26,True,0.051293768207003154,1.0,2021
410,1138,2021-04-26,1139,2021-04-27,True,0.010540613963596845,1.0,2021
411,1139,2021-04-27,1140,2021-04-28,True,0.05258347222968962,1.0,2021
412,1140,2021-04-28,1141,2021-04-29,True,-0.010062828829749182,0.0,2021
413,1141,2021-04-29,1142,2021-04-30,True,-0.002941176470588336,0.0,2021
414,1142,2021-04-30,1143,2021-05-06,True,-0.030274802049371274,0.0,2021
415,1143,2021-05-06,1144,2021-05-07,True,-0.05032554168000858,0.0,2021
416,1144,2021-05-07,1145,2021-05-10,True,-0.0477100309075581,0.0,2021
417,1145,2021-05-10,1146,2021-05-11,True,-0.020122742830166462,0.0,2021
418,1146,2021-05-11,1147,2021-05-12,True,0.02384823848238482,1.0,2021
419,1147,2021-05-12,1148,2021-05-13,True,-0.015352038115404865,0.0,2021
420,1148,2021-05-13,1149,2021-05-14,True,0.026821983273596084,1.0,2021
421,1149,2021-05-14,1150,2021-05-17,True,0.012857059747512833,1.0,2021
422,1150,2021-05-17,1151,2021-05-18,True,-0.006547960941987174,0.0,2021
423,1151,2021-05-18,1152,2021-05-19,True,0.012950971322849059,1.0,2021
424,1152,2021-05-19,1153,2021-05-20,True,-0.00707762557077618,0.0,2021
425,1153,2021-05-20,1154,2021-05-21,True,-0.016555530006898356,0.0,2021
426,1154,2021-05-21,1155,2021-05-24,True,-0.017077175697865377,0.0,2021
427,1155,2021-05-24,1156,2021-05-25,True,0.08879051119278314,1.0,2021
428,1156,2021-05-25,1157,2021-05-26,True,-0.005753739930955071,0.0,2021
429,1157,2021-05-26,1158,2021-05-27,True,0.03302469135802455,1.0,2021
430,1158,2021-05-27,1159,2021-05-28,True,-0.002838362712877185,0.0,2021
431,1159,2021-05-28,1160,2021-05-31,True,0.013258426966292314,1.0,2021
432,1160,2021-05-31,1161,2021-06-01,True,0.0059880239520957446,1.0,2021
433,1161,2021-06-01,1162,2021-06-02,True,0.0165343915343914,1.0,2021
434,1162,2021-06-02,1163,2021-06-03,True,-0.002385599653003778,0.0,2021
435,1163,2021-06-03,1164,2021-06-04,True,0.03347826086956518,1.0,2021
436,1164,2021-06-04,1165,2021-06-07,True,0.008904781938017026,1.0,2021
437,1165,2021-06-07,1166,2021-06-08,True,-0.025714087149906084,0.0,2021
438,1166,2021-06-08,1167,2021-06-09,True,0.003566588201726173,1.0,2021
439,1167,2021-06-09,1168,2021-06-10,True,0.006468121401663307,1.0,2021
440,1168,2021-06-10,1169,2021-06-11,True,-0.00423728813559332,0.0,2021
441,1169,2021-06-11,1170,2021-06-15,True,-0.022198581560283648,0.0,2021
442,1170,2021-06-15,1171,2021-06-16,True,-0.01885834481758175,0.0,2021
443,1171,2021-06-16,1172,2021-06-17,True,0.10002217786648915,1.0,2021
444,1172,2021-06-17,1173,2021-06-18,True,0.06182795698924726,1.0,2021
445,1173,2021-06-18,1174,2021-06-21,True,0.005569620253164542,1.0,2021
446,1174,2021-06-21,1175,2021-06-22,True,0.04015609264853981,1.0,2021
447,1175,2021-06-22,1176,2021-06-23,True,0.04774295050223887,1.0,2021
448,1176,2021-06-23,1177,2021-06-24,True,-0.0012128212532487304,0.0,2021
449,1177,2021-06-24,1178,2021-06-25,True,-0.01121776338614544,0.0,2021
450,1178,2021-06-25,1179,2021-06-28,True,0.04432748538011699,1.0,2021
451,1179,2021-06-28,1180,2021-06-29,True,-0.02144697054541389,0.0,2021
452,1180,2021-06-29,1181,2021-06-30,True,0.07525035765379129,1.0,2021
453,1181,2021-06-30,1182,2021-07-01,True,-0.017136774880255556,0.0,2021
454,1182,2021-07-01,1183,2021-07-02,True,-0.034600389863547854,0.0,2021
455,1183,2021-07-02,1184,2021-07-05,True,0.07285882550900213,1.0,2021
456,1184,2021-07-05,1185,2021-07-06,True,-0.06524466750313662,0.0,2021
457,1185,2021-07-06,1186,2021-07-07,True,0.022930648769575068,1.0,2021
458,1186,2021-07-07,1187,2021-07-08,True,0.045325314379442316,1.0,2021
459,1187,2021-07-08,1188,2021-07-09,True,-0.011454573983994965,0.0,2021
460,1188,2021-07-09,1189,2021-07-12,True,0.015873015873015817,1.0,2021
461,1189,2021-07-12,1190,2021-07-13,True,-0.06932291666666668,0.0,2021
462,1190,2021-07-13,1191,2021-07-14,True,-0.021209916615367308,0.0,2021
463,1191,2021-07-14,1192,2021-07-15,True,-0.006117781589479732,0.0,2021
464,1192,2021-07-15,1193,2021-07-16,True,-0.036127250762238994,0.0,2021
465,1193,2021-07-16,1194,2021-07-19,True,0.02166517457475381,1.0,2021
466,1194,2021-07-19,1195,2021-07-20,True,0.009463722397476504,1.0,2021
467,1195,2021-07-20,1196,2021-07-21,True,0.0650462962962961,1.0,2021
468,1196,2021-07-21,1197,2021-07-22,True,0.030699847859161133,1.0,2021
469,1197,2021-07-22,1198,2021-07-23,True,0.033317518055774986,1.0,2021
470,1198,2021-07-23,1199,2021-07-26,True,0.023213101372379086,1.0,2021
471,1199,2021-07-26,1200,2021-07-27,True,0.025229357798165042,1.0,2021
472,1200,2021-07-27,1201,2021-07-28,True,-0.018140258729695602,0.0,2021
473,1201,2021-07-28,1202,2021-07-29,True,0.06449056416860688,1.0,2021
474,1202,2021-07-29,1203,2021-07-30,True,0.0704480945512076,1.0,2021
475,1203,2021-07-30,1204,2021-08-02,True,-0.04368615518365582,0.0,2021
476,1204,2021-08-02,1205,2021-08-03,True,-0.09999999999999998,0.0,2021
477,1205,2021-08-03,1206,2021-08-04,True,0.01691919191919178,1.0,2021
478,1206,2021-08-04,1207,2021-08-05,True,-0.01385646883536129,0.0,2021
479,1207,2021-08-05,1208,2021-08-06,True,-0.012892828364222342,0.0,2021
480,1208,2021-08-06,1209,2021-08-09,True,-0.031938775510203965,0.0,2021
481,1209,2021-08-09,1210,2021-08-10,True,-0.03610203436281234,0.0,2021
482,1210,2021-08-10,1211,2021-08-11,True,0.017059434632839432,1.0,2021
483,1211,2021-08-11,1212,2021-08-12,True,0.012149884414816459,1.0,2021
484,1212,2021-08-12,1213,2021-08-13,True,-0.08424071811759715,0.0,2021
485,1213,2021-08-13,1214,2021-08-16,True,0.012122266689867267,1.0,2021
486,1214,2021-08-16,1215,2021-08-17,True,-0.061776504297994195,0.0,2021
487,1215,2021-08-17,1216,2021-08-18,True,0.01881260688981201,1.0,2021
488,1216,2021-08-18,1217,2021-08-19,True,0.0013189448441246476,1.0,2021
489,1217,2021-08-19,1218,2021-08-20,True,0.006406418393006819,1.0,2021
490,1218,2021-08-20,1219,2021-08-23,True,-0.01392111368909521,0.0,2021
491,1219,2021-08-23,1220,2021-08-24,True,0.0774057315233787,1.0,2021
492,1220,2021-08-24,1221,2021-08-25,True,-0.04048605666927996,0.0,2021
493,1221,2021-08-25,1222,2021-08-26,True,-0.019550627370878204,0.0,2021
494,1222,2021-08-26,1223,2021-08-27,True,0.044642857142857206,1.0,2021
495,1223,2021-08-27,1224,2021-08-30,True,-0.030997150997151057,0.0,2021
496,1224,2021-08-30,1225,2021-08-31,True,-0.1000235211101963,0.0,2021
497,1225,2021-08-31,1226,2021-09-01,True,0.003920287487749086,1.0,2021
498,1226,2021-09-01,1227,2021-09-02,True,-0.04659941425317282,0.0,2021
499,1227,2021-09-02,1228,2021-09-03,True,0.009420438255171026,1.0,2021
500,1228,2021-09-03,1229,2021-09-06,True,0.03171704875904502,1.0,2021
501,1229,2021-09-06,1230,2021-09-07,True,0.02254850550603038,1.0,2021
502,1230,2021-09-07,1231,2021-09-08,True,0.0,0.0,2021
503,1231,2021-09-08,1232,2021-09-09,True,-0.011217948717948789,0.0,2021
504,1232,2021-09-09,1233,2021-09-10,True,0.036628849270664565,1.0,2021
505,1233,2021-09-10,1234,2021-09-13,True,-0.028767979987492143,0.0,2021
506,1234,2021-09-13,1235,2021-09-14,True,-0.004249839021249313,0.0,2021
507,1235,2021-09-14,1236,2021-09-15,True,-0.019981893429901643,0.0,2021
508,1236,2021-09-15,1237,2021-09-16,True,-0.02408446057406799,0.0,2021
509,1237,2021-09-16,1238,2021-09-17,True,0.022650439486139318,1.0,2021
510,1238,2021-09-17,1239,2021-09-22,True,-0.012958677685950604,0.0,2021
511,1239,2021-09-22,1240,2021-09-23,True,0.008841851430102743,1.0,2021
512,1240,2021-09-23,1241,2021-09-24,True,-0.0027222627979551772,0.0,2021
513,1241,2021-09-24,1242,2021-09-27,True,-0.033355525965379496,0.0,2021
514,1242,2021-09-27,1243,2021-09-28,True,0.05317170604036092,1.0,2021
515,1243,2021-09-28,1244,2021-09-29,True,-0.0383885945981296,0.0,2021
516,1244,2021-09-29,1245,2021-09-30,True,-0.013941784548422098,0.0,2021
517,1245,2021-09-30,1246,2021-10-08,True,0.032484998965445655,1.0,2021
518,1246,2021-10-08,1247,2021-10-11,True,-0.015698062792251166,0.0,2021
519,1247,2021-10-11,1248,2021-10-12,True,-0.03529012555140809,0.0,2021
520,1248,2021-10-12,1249,2021-10-13,True,0.021878297572986094,1.0,2021
521,1249,2021-10-13,1250,2021-10-14,True,0.005920418559823837,1.0,2021
522,1250,2021-10-14,1251,2021-10-15,True,0.06446756090884209,1.0,2021
523,1251,2021-10-15,1252,2021-10-18,True,-0.04005400540054005,0.0,2021
524,1252,2021-10-18,1253,2021-10-19,True,-0.005759828544638745,0.0,2021
525,1253,2021-10-19,1254,2021-10-20,True,-0.010845402492421607,0.0,2021
526,1254,2021-10-20,1255,2021-10-21,True,-0.0010215200217924547,0.0,2021
527,1255,2021-10-21,1256,2021-10-22,True,0.05255982002863191,1.0,2021
528,1256,2021-10-22,1257,2021-10-25,True,-0.011658031088082943,0.0,2021
529,1257,2021-10-25,1258,2021-10-26,True,0.03545216251638261,1.0,2021
530,1258,2021-10-26,1259,2021-10-27,True,-0.0028479210176569625,0.0,2021
531,1259,2021-10-27,1260,2021-10-28,True,0.04277735465854282,1.0,2021
532,1260,2021-10-28,1261,2021-10-29,True,0.03171028606208126,1.0,2021
533,1261,2021-10-29,1262,2021-11-01,True,0.009320984012742617,1.0,2021
534,1262,2021-11-01,1263,2021-11-02,True,0.00531883803845945,1.0,2021
535,1263,2021-11-02,1264,2021-11-03,True,-0.018604651162790753,0.0,2021
536,1264,2021-11-03,1265,2021-11-04,True,-0.010663507109004766,0.0,2021
537,1265,2021-11-04,1266,2021-11-05,True,0.0018562874251497608,1.0,2021
538,1266,2021-11-05,1267,2021-11-08,True,-0.03179726256649329,0.0,2021
539,1267,2021-11-08,1268,2021-11-09,True,0.014260139514784997,1.0,2021
540,1268,2021-11-09,1269,2021-11-10,True,0.011564211807668645,1.0,2021
541,1269,2021-11-10,1270,2021-11-11,True,-0.009867629362214192,0.0,2021
542,1270,2021-11-11,1271,2021-11-12,True,-0.010877491492464642,0.0,2021
543,1271,2021-11-12,1272,2021-11-15,True,0.024635989432941985,1.0,2021
544,1272,2021-11-15,1273,2021-11-16,True,-0.021585321981052785,0.0,2021
545,1273,2021-11-16,1274,2021-11-17,True,-0.007721534501777372,0.0,2021
546,1274,2021-11-17,1275,2021-11-18,True,-0.020565711462450453,0.0,2021
547,1275,2021-11-18,1276,2021-11-19,True,0.0044769531496311465,1.0,2021
548,1276,2021-11-19,1277,2021-11-22,True,0.03866917765222855,1.0,2021
549,1277,2021-11-22,1278,2021-11-23,True,-0.019944397437447137,0.0,2021
550,1278,2021-11-23,1279,2021-11-24,True,-0.037863838184509,0.0,2021
551,1279,2021-11-24,1280,2021-11-25,True,0.0019869247532366963,1.0,2021
552,1280,2021-11-25,1281,2021-11-26,True,-0.02776178596558576,0.0,2021
553,1281,2021-11-26,1282,2021-11-29,True,-0.011579709191394283,0.0,2021
554,1282,2021-11-29,1283,2021-11-30,True,0.0024628902349730364,1.0,2021
555,1283,2021-11-30,1284,2021-12-01,True,0.10000000000000009,1.0,2021
556,1284,2021-12-01,1285,2021-12-02,True,0.024930580707473116,1.0,2021
557,1285,2021-12-02,1286,2021-12-03,True,0.03946051004181639,1.0,2021
558,1286,2021-12-03,1287,2021-12-06,True,-0.02192758796532379,0.0,2021
559,1287,2021-12-06,1288,2021-12-07,True,-0.009384775808133572,0.0,2021
560,1288,2021-12-07,1289,2021-12-08,True,0.05584795321637448,1.0,2021
561,1289,2021-12-08,1290,2021-12-09,True,-0.00243699806147879,0.0,2021
562,1290,2021-12-09,1291,2021-12-10,True,-0.029037810227083516,0.0,2021
563,1291,2021-12-10,1292,2021-12-13,True,-0.0027447392497712553,0.0,2021
564,1292,2021-12-13,1293,2021-12-14,True,-0.010607798165137572,0.0,2021
565,1293,2021-12-14,1294,2021-12-15,True,-0.012054476963199168,0.0,2021
566,1294,2021-12-15,1295,2021-12-16,True,0.002639760661699908,1.0,2021
567,1295,2021-12-16,1296,2021-12-17,True,-0.022115609641937706,0.0,2021
568,1296,2021-12-17,1297,2021-12-20,True,-0.021897810218978075,0.0,2021
569,1297,2021-12-20,1298,2021-12-21,True,0.0168216295571324,1.0,2021
570,1298,2021-12-21,1299,2021-12-22,True,0.029176442278770587,1.0,2021
571,1299,2021-12-22,1300,2021-12-23,True,0.0025134440028056204,1.0,2021
572,1300,2021-12-23,1301,2021-12-24,True,0.013876741880939791,1.0,2021
573,1301,2021-12-24,1302,2021-12-27,True,-0.03559721663120352,0.0,2021
574,1302,2021-12-27,1303,2021-12-28,True,0.019797257006559432,1.0,2021
575,1303,2021-12-28,1304,2021-12-29,True,-0.03520056133785532,0.0,2021
576,1304,2021-12-29,1305,2021-12-30,True,0.06951515151515153,1.0,2021
577,1305,2021-12-30,1306,2021-12-31,True,-0.003513345044483529,0.0,2021
578,1306,2021-12-31,1307,2022-01-04,True,0.0001705999431333982,1.0,2021
579,1307,2022-01-04,1308,2022-01-05,True,-0.09995451444166459,0.0,2022
580,1308,2022-01-05,1309,2022-01-06,True,0.02943777637397349,1.0,2022
581,1309,2022-01-06,1310,2022-01-07,True,-0.03657339224349543,0.0,2022
582,1310,2022-01-07,1311,2022-01-10,True,-0.0031847133757960666,0.0,2022
583,1311,2022-01-10,1312,2022-01-11,True,-0.027539936102236595,0.0,2022
584,1312,2022-01-11,1313,2022-01-12,True,0.018266640383731048,1.0,2022
585,1313,2022-01-12,1314,2022-01-13,True,0.0010969865135186385,1.0,2022
586,1314,2022-01-13,1315,2022-01-14,True,0.014567487430708015,1.0,2022
587,1315,2022-01-14,1316,2022-01-17,True,0.02738246505717923,1.0,2022
588,1316,2022-01-17,1317,2022-01-18,True,-0.00210252921897236,0.0,2022
589,1317,2022-01-18,1318,2022-01-19,True,-0.02150337733159824,0.0,2022
590,1318,2022-01-19,1319,2022-01-20,True,0.005699810006333239,1.0,2022
591,1319,2022-01-20,1320,2022-01-21,True,-0.03652392947103278,0.0,2022
592,1320,2022-01-21,1321,2022-01-24,True,0.016339869281045694,1.0,2022
593,1321,2022-01-24,1322,2022-01-25,True,-0.045594855305466364,0.0,2022
594,1322,2022-01-25,1323,2022-01-26,True,0.010174516542011958,1.0,2022
595,1323,2022-01-26,1324,2022-01-27,True,-0.022078441835645446,0.0,2022
596,1324,2022-01-27,1325,2022-01-28,True,-0.05122433667553383,0.0,2022
597,1325,2022-01-28,1326,2022-02-07,True,0.034004313443565914,1.0,2022
598,1326,2022-02-07,1327,2022-02-08,True,-0.01995411249391632,0.0,2022
599,1327,2022-02-08,1328,2022-02-09,True,0.016387627695800155,1.0,2022
600,1328,2022-02-09,1329,2022-02-10,True,0.012354296084316152,1.0,2022
601,1329,2022-02-10,1330,2022-02-11,True,-0.025785990071704235,0.0,2022
602,1330,2022-02-11,1331,2022-02-14,True,-0.012455767869780643,0.0,2022
603,1331,2022-02-14,1332,2022-02-15,True,0.04135015049448176,1.0,2022
604,1332,2022-02-15,1333,2022-02-16,True,0.003372101025394203,1.0,2022
605,1333,2022-02-16,1334,2022-02-17,True,0.024074074074073915,1.0,2022
606,1334,2022-02-17,1335,2022-02-18,True,-0.022235617172325806,0.0,2022
607,1335,2022-02-18,1336,2022-02-21,True,-0.010891156928556911,0.0,2022
608,1336,2022-02-21,1337,2022-02-22,True,0.012326869806094098,1.0,2022
609,1337,2022-02-22,1338,2022-02-23,True,0.05281160213435476,1.0,2022
610,1338,2022-02-23,1339,2022-02-24,True,-0.01410006497725802,0.0,2022
611,1339,2022-02-24,1340,2022-02-25,True,0.019574243722401574,1.0,2022
612,1340,2022-02-25,1341,2022-02-28,True,-0.008985132514544136,0.0,2022
613,1341,2022-02-28,1342,2022-03-01,True,-0.0011088643924076491,0.0,2022
614,1342,2022-03-01,1343,2022-03-02,True,-0.017239127595663928,0.0,2022
615,1343,2022-03-02,1344,2022-03-03,True,-0.014485049833887209,0.0,2022
616,1344,2022-03-03,1345,2022-03-04,True,0.04348705501618144,1.0,2022
617,1345,2022-03-04,1346,2022-03-07,True,-0.030819926342314452,0.0,2022
618,1346,2022-03-07,1347,2022-03-08,True,0.0040000000000000036,1.0,2022
619,1347,2022-03-08,1348,2022-03-09,True,0.024501992031872533,1.0,2022
620,1348,2022-03-09,1349,2022-03-10,True,0.032017629139931225,1.0,2022
621,1349,2022-03-10,1350,2022-03-11,True,-0.008855115242102696,0.0,2022
622,1350,2022-03-11,1351,2022-03-14,True,-0.02211380053225176,0.0,2022
623,1351,2022-03-14,1352,2022-03-15,True,-0.04846756949394171,0.0,2022
624,1352,2022-03-15,1353,2022-03-16,True,0.09308818522301698,1.0,2022
625,1353,2022-03-16,1354,2022-03-17,True,0.01420383752803378,1.0,2022
626,1354,2022-03-17,1355,2022-03-18,True,-0.007739557739557812,0.0,2022
627,1355,2022-03-18,1356,2022-03-21,True,-0.014176055466138315,0.0,2022
628,1356,2022-03-21,1357,2022-03-22,True,0.0033281004709575512,1.0,2022
629,1357,2022-03-22,1358,2022-03-23,True,-0.011766178495431268,0.0,2022
630,1358,2022-03-23,1359,2022-03-24,True,-0.022102596580114042,0.0,2022
631,1359,2022-03-24,1360,2022-03-25,True,-0.008937244997085592,0.0,2022
632,1360,2022-03-25,1361,2022-03-28,True,-0.020976279160948907,0.0,2022
633,1361,2022-03-28,1362,2022-03-29,True,-0.05306367641169407,0.0,2022
634,1362,2022-03-29,1363,2022-03-30,True,0.03326989497427224,1.0,2022
635,1363,2022-03-30,1364,2022-03-31,True,-0.03792891738863502,0.0,2022
636,1364,2022-03-31,1365,2022-04-01,True,-0.004183507055236513,0.0,2022
637,1365,2022-04-01,1366,2022-04-06,True,-0.04015949871831381,0.0,2022
638,1366,2022-04-06,1367,2022-04-07,True,-0.013501483679525417,0.0,2022
639,1367,2022-04-07,1368,2022-04-08,True,0.010452699654083464,1.0,2022
640,1368,2022-04-08,1369,2022-04-11,True,-0.08030066235022715,0.0,2022
641,1369,2022-04-11,1370,2022-04-12,True,0.02840265415115728,1.0,2022
642,1370,2022-04-12,1371,2022-04-13,True,-0.02982138641907317,0.0,2022
643,1371,2022-04-13,1372,2022-04-14,True,0.05920519059205187,1.0,2022
644,1372,2022-04-14,1373,2022-04-15,True,0.013782542113323304,1.0,2022
645,1373,2022-04-15,1374,2022-04-18,True,0.0558912386706949,1.0,2022
646,1374,2022-04-18,1375,2022-04-19,True,-0.03240343347639485,0.0,2022
647,1375,2022-04-19,1376,2022-04-20,True,-0.01308494122865389,0.0,2022
648,1376,2022-04-20,1377,2022-04-21,True,-0.00584269662921344,0.0,2022
649,1377,2022-04-21,1378,2022-04-22,True,-0.02049427365883061,0.0,2022
650,1378,2022-04-22,1379,2022-04-25,True,-0.053846153846153766,0.0,2022
651,1379,2022-04-25,1380,2022-04-26,True,-0.0572357723577237,0.0,2022
652,1380,2022-04-26,1381,2022-04-27,True,0.07795791652293893,1.0,2022
653,1381,2022-04-27,1382,2022-04-28,True,-0.05152000000000001,0.0,2022
654,1382,2022-04-28,1383,2022-04-29,True,0.05271592442645079,1.0,2022
655,1383,2022-04-29,1384,2022-05-05,True,0.0012819485618138504,1.0,2022
656,1384,2022-05-05,1385,2022-05-06,True,-0.04537088901336317,0.0,2022
657,1385,2022-05-06,1386,2022-05-09,True,-0.018189438390612045,0.0,2022
658,1386,2022-05-09,1387,2022-05-10,True,0.044992743105950694,1.0,2022
659,1387,2022-05-10,1388,2022-05-11,True,0.056781045751633785,1.0,2022
660,1388,2022-05-11,1389,2022-05-12,True,-0.005798221878623888,0.0,2022
661,1389,2022-05-12,1390,2022-05-13,True,-0.017029548989113463,0.0,2022
662,1390,2022-05-13,1391,2022-05-16,True,-0.012736334150779238,0.0,2022
663,1391,2022-05-16,1392,2022-05-17,True,0.03942307692307678,1.0,2022
664,1392,2022-05-17,1393,2022-05-18,True,0.039469626888683385,1.0,2022
665,1393,2022-05-18,1394,2022-05-19,True,0.02054286561851093,1.0,2022
666,1394,2022-05-19,1395,2022-05-20,True,0.033718479761645215,1.0,2022
667,1395,2022-05-20,1396,2022-05-23,True,0.04246045694200351,1.0,2022
668,1396,2022-05-23,1397,2022-05-24,True,-0.04680018881920567,0.0,2022
669,1397,2022-05-24,1398,2022-05-25,True,-0.001131941987973062,0.0,2022
670,1398,2022-05-25,1399,2022-05-26,True,-0.009844889864721207,0.0,2022
671,1399,2022-05-26,1400,2022-05-27,True,-0.006008583690987113,0.0,2022
672,1400,2022-05-27,1401,2022-05-30,True,0.021876799078871523,1.0,2022
673,1401,2022-05-30,1402,2022-05-31,True,0.011549295774647694,1.0,2022
674,1402,2022-05-31,1403,2022-06-01,True,0.0014619883040936088,1.0,2022
675,1403,2022-06-01,1404,2022-06-02,True,0.015502259297879739,1.0,2022
676,1404,2022-06-02,1405,2022-06-06,True,-0.007378292649289908,0.0,2022
677,1405,2022-06-06,1406,2022-06-07,True,-0.028412643278916017,0.0,2022
678,1406,2022-06-07,1407,2022-06-08,True,0.019448019448019327,1.0,2022
679,1407,2022-06-08,1408,2022-06-09,True,-0.041310141674849254,0.0,2022
680,1408,2022-06-09,1409,2022-06-10,True,0.00014631648255192253,1.0,2022
681,1409,2022-06-10,1410,2022-06-13,True,-0.0220905566527686,0.0,2022
682,1410,2022-06-13,1411,2022-06-14,True,-0.01615678061186321,0.0,2022
683,1411,2022-06-14,1412,2022-06-15,True,-0.007070630274462197,0.0,2022
684,1412,2022-06-15,1413,2022-06-16,True,0.004211332312404448,1.0,2022
685,1413,2022-06-16,1414,2022-06-17,True,0.00030499428135710716,1.0,2022
686,1414,2022-06-17,1415,2022-06-20,True,0.016464669563228895,1.0,2022
687,1415,2022-06-20,1416,2022-06-21,True,-0.022122234720659772,0.0,2022
688,1416,2022-06-21,1417,2022-06-22,True,-0.029064417177914192,0.0,2022
689,1417,2022-06-22,1418,2022-06-23,True,0.012716215148882437,1.0,2022
690,1418,2022-06-23,1419,2022-06-24,True,0.029480580252690736,1.0,2022
691,1419,2022-06-24,1420,2022-06-27,True,0.010454545454545494,1.0,2022
692,1420,2022-06-27,1421,2022-06-28,True,0.04948268106162845,1.0,2022
693,1421,2022-06-28,1422,2022-06-29,True,-0.02386055150735822,0.0,2022
694,1422,2022-06-29,1423,2022-06-30,True,0.04076405152224849,1.0,2022
695,1423,2022-06-30,1424,2022-07-01,True,-0.023627030447929243,0.0,2022
696,1424,2022-07-01,1425,2022-07-04,True,-0.062369463449765905,0.0,2022
697,1425,2022-07-04,1426,2022-07-05,True,0.0029188109685842623,1.0,2022
698,1426,2022-07-05,1427,2022-07-06,True,0.005437696254882329,1.0,2022
699,1427,2022-07-06,1428,2022-07-07,True,-0.015082266910420361,0.0,2022
700,1428,2022-07-07,1429,2022-07-08,True,0.04624903325599372,1.0,2022
701,1429,2022-07-08,1430,2022-07-11,True,-0.04649615612063862,0.0,2022
702,1430,2022-07-11,1431,2022-07-12,True,-0.023180091479959697,0.0,2022
703,1431,2022-07-12,1432,2022-07-13,True,-0.01158730158730159,0.0,2022
704,1432,2022-07-13,1433,2022-07-14,True,0.012766982495583612,1.0,2022
705,1433,2022-07-14,1434,2022-07-15,True,0.001347815745659231,1.0,2022
706,1434,2022-07-15,1435,2022-07-18,True,-0.026761678543151257,0.0,2022
707,1435,2022-07-18,1436,2022-07-19,True,-0.007728603970061698,0.0,2022
708,1436,2022-07-19,1437,2022-07-20,True,0.022464540460769067,1.0,2022
709,1437,2022-07-20,1438,2022-07-21,True,0.015796648223879384,1.0,2022
710,1438,2022-07-21,1439,2022-07-22,True,-0.027549731607199313,0.0,2022
711,1439,2022-07-22,1440,2022-07-25,True,-0.020780907541196436,0.0,2022
712,1440,2022-07-25,1441,2022-07-26,True,0.007377932520931774,1.0,2022
713,1441,2022-07-26,1442,2022-07-27,True,-0.02386438446346284,0.0,2022
714,1442,2022-07-27,1443,2022-07-28,True,0.006154105547125255,1.0,2022
715,1443,2022-07-28,1444,2022-07-29,True,-0.00904901550062831,0.0,2022
716,1444,2022-07-29,1445,2022-08-01,True,0.008539781855077422,1.0,2022
717,1445,2022-08-01,1446,2022-08-02,True,-0.013329979879275644,0.0,2022
718,1446,2022-08-02,1447,2022-08-03,True,0.03874585776191686,1.0,2022
719,1447,2022-08-03,1448,2022-08-04,True,0.01905930470347661,1.0,2022
720,1448,2022-08-04,1449,2022-08-05,True,0.044148338417081545,1.0,2022
721,1449,2022-08-05,1450,2022-08-08,True,-0.01814268142681441,0.0,2022
722,1450,2022-08-08,1451,2022-08-09,True,0.00845599749451953,1.0,2022
723,1451,2022-08-09,1452,2022-08-10,True,-0.022127329192546785,0.0,2022
724,1452,2022-08-10,1453,2022-08-11,True,0.020007939658594598,1.0,2022
725,1453,2022-08-11,1454,2022-08-12,True,-0.013777535611426805,0.0,2022
726,1454,2022-08-12,1455,2022-08-15,True,-0.015074980268350302,0.0,2022
727,1455,2022-08-15,1456,2022-08-16,True,-0.010337366776184131,0.0,2022
728,1456,2022-08-16,1457,2022-08-17,True,-0.002024291497975672,0.0,2022
729,1457,2022-08-17,1458,2022-08-18,True,0.0034077079107506236,1.0,2022
