history,method,row_index,date,year,head_cutoff,encoder_cutoff,state,new_state_n,eligible,actual_up,annual_probability,probability,probability_change,signed_probability_change,annual_correct,correct,case
annual_shared_offset,learned_market,3769,2026-08-07,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4499577215063888,0.4499577215063888,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_market,3774,2026-08-14,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.48837964453678734,0.48837964453678734,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_market,3779,2026-08-21,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5212932595922709,0.5212932595922709,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3630,2026-01-09,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5260850289084584,0.5260850289084584,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3635,2026-01-16,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5431940794853497,0.5431940794853497,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3640,2026-01-23,2026,2025-12-31,2025-12-31,negative_low,0,False,0,0.42401345231033893,0.42401345231033893,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3645,2026-01-30,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,1,0.45724385028463316,0.45724385028463316,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3650,2026-02-06,2026,2025-12-31,2025-12-31,negative_low,0,False,1,0.5042957605458408,0.5042957605458408,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3655,2026-02-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4505062339482251,0.4505062339482251,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3659,2026-02-27,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.504015087214225,0.504015087214225,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3664,2026-03-06,2026,2025-12-31,2025-12-31,nonnegative_high,0,False,1,0.49562639077605564,0.49562639077605564,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3669,2026-03-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4549664030792006,0.4549664030792006,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3674,2026-03-20,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.44751285163197135,0.44751285163197135,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3679,2026-03-27,2026,2025-12-31,2025-12-31,negative_high,0,False,0,0.4694278085841141,0.4694278085841141,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3684,2026-04-03,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4838858042773609,0.4838858042773609,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3688,2026-04-10,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4525740654594063,0.4525740654594063,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3693,2026-04-17,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.49264418119242176,0.49264418119242176,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3698,2026-04-24,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4652698782079913,0.4652698782079913,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3705,2026-05-08,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.5478187978020205,0.5478187978020205,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3710,2026-05-15,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.6034610316997535,0.5555426478434389,-0.04791838385631464,-0.04791838385631464,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3715,2026-05-22,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.46869800902449255,0.4173404621928978,-0.05135754683159477,-0.05135754683159477,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3720,2026-05-29,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.46830450470324064,0.46830450470324064,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3725,2026-06-05,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4279642344268868,0.4279642344268868,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3730,2026-06-12,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.3911001238616541,0.3911001238616541,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3739,2026-06-26,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.5041105831902793,0.5041105831902793,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3744,2026-07-03,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.5038865328449936,0.5147164900087381,0.010829957163744464,-0.010829957163744464,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3749,2026-07-10,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.5195808604757605,0.5302373176781676,0.010656457202407155,-0.010656457202407155,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3754,2026-07-17,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.5034608715693253,0.5034608715693253,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3759,2026-07-24,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5066012528157487,0.5066012528157487,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3764,2026-07-31,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.4138800685574248,0.4138800685574248,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_vol_interaction,3769,2026-08-07,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.45100630203211517,0.45100630203211517,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3774,2026-08-14,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4863994421459692,0.4863994421459692,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_vol_interaction,3779,2026-08-21,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5208548441545787,0.5208548441545787,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3630,2026-01-09,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5270730519153454,0.5270730519153454,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3635,2026-01-16,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5427940701910273,0.5427940701910273,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3640,2026-01-23,2026,2025-12-31,2025-12-31,negative_low,0,False,0,0.4339957261979868,0.4339957261979868,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3645,2026-01-30,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,1,0.46128348040168304,0.46128348040168304,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3650,2026-02-06,2026,2025-12-31,2025-12-31,negative_low,0,False,1,0.5032108679181002,0.5032108679181002,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3655,2026-02-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4513957446141334,0.4513957446141334,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3659,2026-02-27,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5046193126640455,0.5046193126640455,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3664,2026-03-06,2026,2025-12-31,2025-12-31,nonnegative_high,0,False,1,0.5168188456275143,0.5168188456275143,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3669,2026-03-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.46907630660420546,0.46907630660420546,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3674,2026-03-20,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.44840943987820253,0.44840943987820253,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3679,2026-03-27,2026,2025-12-31,2025-12-31,negative_high,0,False,0,0.44382804359759526,0.44382804359759526,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3684,2026-04-03,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4721422509610274,0.4721422509610274,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3688,2026-04-10,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.44375946503679303,0.44375946503679303,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3693,2026-04-17,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.46054365813436954,0.46054365813436954,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3698,2026-04-24,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4343183639133092,0.4343183639133092,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3705,2026-05-08,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.49801198787078843,0.49801198787078843,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3710,2026-05-15,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.5637090142568929,0.5104464410712195,-0.0532625731856734,-0.0532625731856734,True,True,stable_correct
annual_shared_offset,learned_order_extension,3715,2026-05-22,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.5050517409494192,0.4517603673458308,-0.05329137360358838,-0.05329137360358838,True,False,regression
annual_shared_offset,learned_order_extension,3720,2026-05-29,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.48909615917761434,0.48909615917761434,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3725,2026-06-05,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4137812365783611,0.4137812365783611,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3730,2026-06-12,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.361384412795672,0.361384412795672,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3739,2026-06-26,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.48578238498545306,0.48578238498545306,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3744,2026-07-03,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.49019228952696475,0.5019543300719196,0.011762040544954833,-0.011762040544954833,True,False,regression
annual_shared_offset,learned_order_extension,3749,2026-07-10,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.4838752558028981,0.49534599789207734,0.011470742089179253,-0.011470742089179253,True,True,stable_correct
annual_shared_offset,learned_order_extension,3754,2026-07-17,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.48324475733931876,0.48324475733931876,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3759,2026-07-24,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.486574276555423,0.486574276555423,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3764,2026-07-31,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.42545717214675055,0.42545717214675055,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_extension,3769,2026-08-07,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4240773181549858,0.4240773181549858,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3774,2026-08-14,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.47911008879014627,0.47911008879014627,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_extension,3779,2026-08-21,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5012573968171736,0.5012573968171736,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3630,2026-01-09,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5267078351488758,0.5267078351488758,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3635,2026-01-16,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5424641653115964,0.5424641653115964,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3640,2026-01-23,2026,2025-12-31,2025-12-31,negative_low,0,False,0,0.4340846412987052,0.4340846412987052,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3645,2026-01-30,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,1,0.4613341944484573,0.4613341944484573,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3650,2026-02-06,2026,2025-12-31,2025-12-31,negative_low,0,False,1,0.5032737294444041,0.5032737294444041,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3655,2026-02-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.45173679144500495,0.45173679144500495,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3659,2026-02-27,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5045975896385605,0.5045975896385605,0.0,-0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3664,2026-03-06,2026,2025-12-31,2025-12-31,nonnegative_high,0,False,1,0.5167794130590537,0.5167794130590537,0.0,0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3669,2026-03-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4690269999633661,0.4690269999633661,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3674,2026-03-20,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4480713028510294,0.4480713028510294,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3679,2026-03-27,2026,2025-12-31,2025-12-31,negative_high,0,False,0,0.4438325262332026,0.4438325262332026,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3684,2026-04-03,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4717773274837606,0.4717773274837606,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3688,2026-04-10,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4438002968884842,0.4438002968884842,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3693,2026-04-17,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4602669164556108,0.4602669164556108,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3698,2026-04-24,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4343448920363467,0.4343448920363467,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3705,2026-05-08,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.49762210857388967,0.49762210857388967,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3710,2026-05-15,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.5630259037073972,0.5097553727807816,-0.0532705309266156,-0.0532705309266156,True,True,stable_correct
annual_shared_offset,learned_order_offset,3715,2026-05-22,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.5050438655177666,0.4517821912890725,-0.0532616742286941,-0.0532616742286941,True,False,regression
annual_shared_offset,learned_order_offset,3720,2026-05-29,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.48902554756900835,0.48902554756900835,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3725,2026-06-05,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4139157607784329,0.4139157607784329,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3730,2026-06-12,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.36173713655684153,0.36173713655684153,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3739,2026-06-26,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.48519534811444237,0.48519534811444237,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3744,2026-07-03,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.4899947842704179,0.5017998017610201,0.011805017490602199,-0.011805017490602199,True,False,regression
annual_shared_offset,learned_order_offset,3749,2026-07-10,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.48332989719207314,0.49484600964772874,0.011516112455655592,-0.011516112455655592,True,True,stable_correct
annual_shared_offset,learned_order_offset,3754,2026-07-17,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.4828431648821933,0.4828431648821933,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3759,2026-07-24,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.48604553906921294,0.48604553906921294,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3764,2026-07-31,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.4256339199295458,0.4256339199295458,0.0,0.0,False,False,stable_wrong
annual_shared_offset,learned_order_offset,3769,2026-08-07,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.423905703819994,0.423905703819994,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3774,2026-08-14,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4792330760731214,0.4792330760731214,0.0,-0.0,True,True,stable_correct
annual_shared_offset,learned_order_offset,3779,2026-08-21,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5010878184625182,0.5010878184625182,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3630,2026-01-09,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5247528297004517,0.5247528297004517,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3635,2026-01-16,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5358343724082923,0.5358343724082923,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3640,2026-01-23,2026,2025-12-31,2025-12-31,negative_low,0,False,0,0.4292369877583089,0.4292369877583089,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3645,2026-01-30,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,1,0.4591640849676522,0.4591640849676522,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3650,2026-02-06,2026,2025-12-31,2025-12-31,negative_low,0,False,1,0.5097015271695778,0.5097015271695778,0.0,0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3655,2026-02-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4571590483811076,0.4571590483811076,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3659,2026-02-27,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5114368929840101,0.5114368929840101,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3664,2026-03-06,2026,2025-12-31,2025-12-31,nonnegative_high,0,False,1,0.5049060459412255,0.5049060459412255,0.0,0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3669,2026-03-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.45966722009852146,0.45966722009852146,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3674,2026-03-20,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4489633359737127,0.4489633359737127,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3679,2026-03-27,2026,2025-12-31,2025-12-31,negative_high,0,False,0,0.4655463624095211,0.4655463624095211,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3684,2026-04-03,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4764559743529441,0.4764559743529441,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3688,2026-04-10,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4497645036249702,0.4497645036249702,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3693,2026-04-17,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4763881806082888,0.4763881806082888,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3698,2026-04-24,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.46275428395762463,0.46275428395762463,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3705,2026-05-08,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.5509925651699676,0.5509925651699676,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3710,2026-05-15,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.6068105774736267,0.5827258839557384,-0.024084693517888223,-0.024084693517888223,True,True,stable_correct
annual_state_offset_half,learned_market,3715,2026-05-22,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.47476764013923195,0.44883193129220716,-0.025935708847024785,-0.025935708847024785,False,False,stable_wrong
annual_state_offset_half,learned_market,3720,2026-05-29,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.47069934366443983,0.47069934366443983,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3725,2026-06-05,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.43343257781621963,0.43343257781621963,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3730,2026-06-12,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.3946021727356898,0.3946021727356898,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3739,2026-06-26,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.5028351367660838,0.5028351367660838,0.0,0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3744,2026-07-03,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.48961299180420353,0.5248812603247849,0.03526826852058135,-0.03526826852058135,True,False,regression
annual_state_offset_half,learned_market,3749,2026-07-10,2026,2026-06-30,2025-12-31,nonnegative_high,36,True,0,0.5112169662397662,0.5456291671993899,0.03441220095962372,-0.03441220095962372,False,False,stable_wrong
annual_state_offset_half,learned_market,3754,2026-07-17,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.48034056980630435,0.48034056980630435,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3759,2026-07-24,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4855896136257898,0.4855896136257898,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3764,2026-07-31,2026,2026-06-30,2025-12-31,negative_high,19,False,1,0.3968670895698036,0.3968670895698036,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_market,3769,2026-08-07,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.4499577215063888,0.4499577215063888,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3774,2026-08-14,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.48837964453678734,0.48837964453678734,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_market,3779,2026-08-21,2026,2026-06-30,2025-12-31,negative_high,19,False,0,0.5212932595922709,0.5212932595922709,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3630,2026-01-09,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5260850289084584,0.5260850289084584,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3635,2026-01-16,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.5431940794853497,0.5431940794853497,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3640,2026-01-23,2026,2025-12-31,2025-12-31,negative_low,0,False,0,0.42401345231033893,0.42401345231033893,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3645,2026-01-30,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,1,0.45724385028463316,0.45724385028463316,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3650,2026-02-06,2026,2025-12-31,2025-12-31,negative_low,0,False,1,0.5042957605458408,0.5042957605458408,0.0,0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3655,2026-02-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4505062339482251,0.4505062339482251,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3659,2026-02-27,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.504015087214225,0.504015087214225,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3664,2026-03-06,2026,2025-12-31,2025-12-31,nonnegative_high,0,False,1,0.49562639077605564,0.49562639077605564,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3669,2026-03-13,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.4549664030792006,0.4549664030792006,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3674,2026-03-20,2026,2025-12-31,2025-12-31,nonnegative_low,0,False,0,0.44751285163197135,0.44751285163197135,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3679,2026-03-27,2026,2025-12-31,2025-12-31,negative_high,0,False,0,0.4694278085841141,0.4694278085841141,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3684,2026-04-03,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4838858042773609,0.4838858042773609,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3688,2026-04-10,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.4525740654594063,0.4525740654594063,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3693,2026-04-17,2026,2026-03-31,2025-12-31,negative_high,1,False,1,0.49264418119242176,0.49264418119242176,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3698,2026-04-24,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4652698782079913,0.4652698782079913,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3705,2026-05-08,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.5478187978020205,0.5478187978020205,0.0,-0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3710,2026-05-15,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.6034610316997535,0.5795922687796448,-0.023868762920108755,-0.023868762920108755,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3715,2026-05-22,2026,2026-03-31,2025-12-31,nonnegative_low,44,True,1,0.46869800902449255,0.4429089685608356,-0.02578904046365693,-0.02578904046365693,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3720,2026-05-29,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,0,0.46830450470324064,0.46830450470324064,0.0,-0.0,True,True,stable_correct
annual_state_offset_half,learned_vol_interaction,3725,2026-06-05,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.4279642344268868,0.4279642344268868,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3730,2026-06-12,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.3911001238616541,0.3911001238616541,0.0,0.0,False,False,stable_wrong
annual_state_offset_half,learned_vol_interaction,3739,2026-06-26,2026,2026-03-31,2025-12-31,nonnegative_high,5,False,1,0.5041105831902793,0.5041105831902793,0.0,0.0,True,True,stable_correct
